,Unnamed: 0,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
0,0,2022-11-02 18:28:55.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89,324,RHS,Female,Yes,Left
1,1,2022-11-02 18:28:55.730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,324,RHS,Female,Yes,Left
2,2,2022-11-02 18:28:56.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,324,RHS,Female,Yes,Left
3,3,2022-11-02 18:28:56.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,324,RHS,Female,Yes,Left
4,4,2022-11-02 18:28:56.491,0.0,0.0545739194007969,0.0,0.9743670039292988,0.0,-0.3229840030142813,0.0,0.6915909111014706,0.0,0.2462470428476676,0.0,0.5188495412916317,0.0,0.0589336944226141,0.0,0.7689661865063222,0.0,-0.1890972412979224,0.0,0.2828807825016246,1484.395604395605,791.7582417582418,691.4285714285714,859.8534798534798,813.1135531135532,0.190613,0.000977,1.007507,3.364563,-6.908569,-0.157013,1.0,4.0,1.0,2.0,2.0,90.0,,324,RHS,Female,Yes,Left
5,5,2022-11-02 18:28:56.640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,324,RHS,Female,Yes,Left
6,6,2022-11-02 18:28:56.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,324,RHS,Female,Yes,Left
7,7,2022-11-02 18:28:57.488,0.0,-0.0081982539575552,0.0,0.9743670039292988,0.0,-0.1200609446569202,0.0,0.6915909111014706,0.0,0.1708932868606551,0.0,0.5188495412916317,0.0,0.0040231845478601,0.0,0.7689661865063222,0.0,-0.0790876718996917,0.0,0.2828807825016246,927.5457875457876,792.967032967033,778.4615384615385,909.0109890109892,734.5421245421246,0.20575,0.014587,0.971008,0.508423,-9.375916,-1.465454,1.0,4.0,1.0,2.0,2.0,90.0,,324,RHS,Female,Yes,Left
8,8,2022-11-02 18:28:57.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,324,RHS,Female,Yes,Left
9,9,2022-11-02 18:28:57.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,324,RHS,Female,Yes,Left
10,10,2022-11-02 18:28:58.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,324,RHS,Female,Yes,Left
11,11,2022-11-02 18:28:58.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,324,RHS,Female,Yes,Left
