TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-11-02 17:36:26.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89
2022-11-02 17:36:27.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 17:36:27.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 17:36:27.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 17:36:27.859,0,0.378373911529046,0,0,0,-0.4999722786658317,0,0,0,-0.2426221411164493,0,0,0,0.03295892250857129,0,0,0,0.02255752577933088,0,0,841.7216117216118,645.0915750915751,372.3076923076923,898.5347985347986,947.6923076923077,0.484741,-0.215393,0.875427,3.028107,-10.475006,-1.891632,1,2,1,2,2,100.000000
2022-11-02 17:36:28.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 17:36:28.860,0,0.378373911529046,0,0,0,-0.4999722786658317,0,0,0,-0.2426221411164493,0,0,0,0.03295892250857129,0,0,0,0.02255752577933088,0,0,763.5531135531136,711.5750915750916,564.1025641025641,925.934065934066,727.6923076923077,0.557373,-0.214966,0.840210,2.945862,-5.727234,-2.385101,1,2,1,2,2,100.000000
2022-11-02 17:36:28.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 17:36:29.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 17:36:29.867,0,0.378373911529046,0,0,0,-0.4999722786658317,0,0,0,-0.2426221411164493,0,0,0,0.03295892250857129,0,0,0,0.02255752577933088,0,0,861.0622710622711,687.8021978021978,1090.32967032967,856.2271062271062,892.4908424908425,0.487244,-0.221985,0.870239,2.310333,3.895416,3.940277,1,2,1,2,2,100.000000
2022-11-02 17:36:30.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 17:36:30.861,0,0.378373911529046,0,0,0,-0.4999722786658317,0,0,0,-0.2426221411164493,0,0,0,0.03295892250857129,0,0,0,0.02255752577933088,0,0,779.6703296703297,759.92673992674,542.7472527472528,792.5641025641025,924.3223443223443,0.460266,-0.295532,0.856384,6.639404,-4.082336,0.807495,1,2,1,2,2,100.000000
2022-11-02 17:36:31.440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 17:36:31.860,0,0.378373911529046,0,0,0,-0.4999722786658317,0,0,0,-0.2426221411164493,0,0,0,0.03295892250857129,0,0,0,0.02255752577933088,0,0,860.6593406593407,786.9230769230769,479.0842490842491,753.8827838827839,823.5897435897436,0.443481,-0.226257,0.866638,1.241150,2.400055,1.988831,1,2,1,2,2,100.000000
