TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-11-02 18:26:43.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89
2022-11-02 18:26:43.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:43.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:44.049,0,0.4363401534389399,0,0,0,0.2178188406566975,0,0,0,-0.04151467616122177,0,0,0,-0.04805075041228783,0,0,0,-0.4140190799457695,0,0,1621.794871794872,788.1318681318681,621.7216117216118,863.4798534798535,1039.96336996337,0.103149,0.030334,1.010315,-1.383209,-11.043243,-1.435547,1,4,1,2,2,90.000000
2022-11-02 18:26:44.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 18:26:44.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:44.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:45.048,0,0.4363401534389399,0,0,0,0.2178188406566975,0,0,0,-0.04151467616122177,0,0,0,-0.04805075041228783,0,0,0,-0.4140190799457695,0,0,1605.274725274725,783.6996336996338,733.3333333333334,717.6190476190476,726.4835164835165,0.331604,-0.065063,0.951843,2.489777,-6.721649,6.557159,1,4,1,2,2,90.000000
2022-11-02 18:26:45.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:45.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:45.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 18:26:46.048,0,0.4363401534389399,0,0,0,0.2178188406566975,0,0,0,-0.04151467616122177,0,0,0,-0.04805075041228783,0,0,0,-0.4140190799457695,0,0,835.6776556776557,799.0109890109891,612.4542124542124,717.6190476190476,625.7509157509157,0.419922,-0.055115,0.948975,4.306641,-6.684265,0.291595,1,4,1,2,2,90.000000
2022-11-02 18:26:46.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:46.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 18:26:46.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 18:26:46.560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:47.052,0,0.7568740075041168,0,0,0,0.3694517497651513,0,0,0,0.3987676944043244,0,0,0,0.07562279156456092,0,0,0,-0.1750405424530124,0,0,1036.336996336996,852.1978021978023,566.1172161172161,830.4395604395604,756.3003663003664,0.445068,-0.044250,0.910828,3.529053,-8.321686,2.056122,1,2,1,2,2,90.000000
2022-11-02 18:26:47.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 18:26:47.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:47.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 18:26:48.051,0,0.6743290816041584,0,0,0,0.293336391698917,0,0,0,0.264199991856544,0,0,0,-0.01348200481472667,0,0,0,-0.1780842143227945,0,0,1001.684981684982,794.5787545787546,728.0952380952381,746.6300366300367,681.3553113553114,0.524048,-0.017883,0.893250,5.443115,-6.071167,-0.336456,1,2,1,2,2,90.000000
2022-11-02 18:26:48.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:49.048,0,0.6743290816041584,0,0,0,0.293336391698917,0,0,0,0.264199991856544,0,0,0,-0.01348200481472667,0,0,0,-0.1780842143227945,0,0,961.7948717948718,789.7435897435897,868.7179487179487,855.4212454212454,731.7216117216118,0.581055,-0.020813,0.849182,4.650574,-10.003967,-3.087921,1,2,1,2,2,90.000000
2022-11-02 18:26:49.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:49.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:26:50.048,0,0.6743290816041584,0,0,0,0.293336391698917,0,0,0,0.264199991856544,0,0,0,-0.01348200481472667,0,0,0,-0.1780842143227945,0,0,1023.040293040293,755.0915750915751,578.6080586080586,835.6776556776557,787.3260073260074,0.624878,-0.002319,0.793640,3.626251,-10.452576,-0.157013,1,2,1,2,2,90.000000
2022-11-02 18:26:50.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
