TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-11-02 18:28:55.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89
2022-11-02 18:28:55.730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-02 18:28:56.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:56.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:56.491,0,0.05457391940079696,0,0.9743670039292989,0,-0.3229840030142813,0,0.6915909111014706,0,0.2462470428476676,0,0.5188495412916317,0,0.05893369442261417,0,0.7689661865063222,0,-0.1890972412979224,0,0.2828807825016246,1484.395604395605,791.7582417582418,691.4285714285714,859.8534798534798,813.1135531135532,0.190613,0.000977,1.007507,3.364563,-6.908569,-0.157013,1,4,1,2,2,90.000000
2022-11-02 18:28:56.640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:56.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:57.488,0,-0.008198253957555204,0,0.9743670039292989,0,-0.1200609446569202,0,0.6915909111014706,0,0.1708932868606551,0,0.5188495412916317,0,0.004023184547860123,0,0.7689661865063222,0,-0.07908767189969171,0,0.2828807825016246,927.5457875457876,792.967032967033,778.4615384615385,909.0109890109891,734.5421245421246,0.205750,0.014587,0.971008,0.508423,-9.375916,-1.465454,1,4,1,2,2,90.000000
2022-11-02 18:28:57.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:57.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:58.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:58.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:58.488,0,-0.02279866757474754,0,0.9743670039292989,0,-0.07938055911875651,0,0.6915909111014706,0,0.06775695964398919,0,0.5188495412916317,0,-0.04764091202097438,0,0.7689661865063222,0,-0.158307258324795,0,0.2828807825016246,344.1025641025641,784.9084249084249,485.1282051282051,830.8424908424909,951.7216117216118,0.249084,-0.003601,0.985657,3.319702,-4.912262,-3.185120,1,4,1,2,2,90.000000
2022-11-02 18:28:58.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:59.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:28:59.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
