TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-11-01 15:19:40.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89
2022-11-01 15:19:40.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:41.019,0,0.3860787178912187,0.53012969954394,0,0,0.07209982144501931,0.1047110283544455,0,0,0.2614259248388607,0.1947672316134762,0,0,0.221337468507728,0.7062744763736163,0,0,0.006975209974252925,0.7748382685653983,0,818.7545787545788,782.0879120879121,785.7142857142858,875.9706959706959,627.7655677655678,0.345886,0.406616,0.866028,3.304749,-6.931000,0.261688,1,2,1,1,2,65.000000
2022-11-01 15:19:41.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:41.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:42.018,0,0.6211509678233792,0.53012969954394,0,0,0.2044180099237233,0.1047110283544455,0,0,0.2851941281052661,0.1947672316134762,0,0,0.1412611238441231,0.7062744763736163,0,0,-0.09569813892492626,0.7748382685653983,0,879.1941391941392,766.7765567765568,768.7912087912088,788.5347985347986,881.2087912087912,0.476196,0.298096,0.864868,9.293671,-10.594635,0.493469,1,2,1,1,2,65.000000
2022-11-01 15:19:42.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:42.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:43.018,0,0.8110564069955054,0.53012969954394,0,0,0.1940880469842069,0.1047110283544455,0,0,0.399590626059073,0.1947672316134762,0,0,0.2112881685547343,0.7062744763736163,0,0,0.002992284514361578,0.7748382685653983,0,538.3150183150183,807.0695970695971,788.9377289377289,653.1501831501831,640.2564102564103,0.459656,0.003540,0.810852,13.981628,-19.006042,-73.063354,1,2,1,1,2,65.000000
2022-11-01 15:19:43.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-01 15:19:43.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:43.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-01 15:19:44.022,0,0.6125926684999696,0.53012969954394,0,0,-0.0737011996215903,0.1047110283544455,0,0,0.3847701184747322,0.1947672316134762,0,0,0.279656705320753,0.7062744763736163,0,0,0.02074052570077588,0.7748382685653983,0,824.3956043956044,788.5347985347986,792.967032967033,755.4945054945055,695.8608058608058,0.596497,0.184692,0.810547,0.568237,-6.160889,0.687866,1,2,1,1,2,65.000000
2022-11-01 15:19:45.018,0,0.5298254580850459,0.1306059538360059,0,0,-0.161999678939,-0.1830561288443943,0,0,0.2777878474028297,0.01663682532475269,0,0,0.2541244569641509,0.3712687716423481,0,0,-0.1951221551890739,0.1009741719315105,0,855.0183150183151,789.3406593406594,796.996336996337,751.0622710622711,728.0952380952381,0.580383,0.162354,0.815979,2.811279,-6.594543,-0.605621,1,2,1,1,2,65.000000
2022-11-01 15:19:46.018,0,-0.07529893151987421,0.04398393607214546,0,0,-0.50784407629825,0.08975984232555874,0,0,0.2228016382637837,0.3167473284974515,0,0,0.2099473409207933,0.3555646451680865,0,0,-0.4646396414109942,0.04847914809297609,0,805.4578754578755,785.3113553113553,806.2637362637363,774.8351648351648,643.8827838827839,0.609070,0.156372,0.798584,1.906586,-5.585175,-1.734619,1,2,1,1,2,65.000000
2022-11-01 15:19:46.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:46.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:47.026,0,0.02499375300969285,0.4696427320924013,0,0,-0.4418355127230126,0.2648175940935836,0,0,0.2745801994890349,0.4982930116109833,0,0,0.01866258568239262,0.2221853624406002,0,0,-0.3071921311813188,-0.06512363104455961,0,858.6446886446887,782.893772893773,793.3699633699634,886.4468864468864,701.9047619047619,0.620789,0.150330,0.794739,1.360779,-5.173950,-1.697235,1,2,1,1,2,65.000000
2022-11-01 15:19:47.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:47.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:48.018,0,-0.0960461110191029,0.4984119523325528,0,0,-0.1801148399732814,0.1135875050543116,0,0,0.1373603907637797,0.4067177516441277,0,0,0.08256942107993717,0.3212384466652211,0,0,-0.2631760230338258,-0.02694996085956716,0,919.0842490842491,787.3260073260074,783.6996336996338,865.8974358974359,811.0989010989011,0.616272,0.146545,0.795471,3.379517,-6.250610,-0.299072,1,2,1,1,2,65.000000
2022-11-01 15:19:48.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-01 15:19:49.017,0,0.054374731272336,0.3794102220005662,0,0,-0.07874258484656479,-0.1410505734781463,0,0,0.03376472956073524,0.3585514223463411,0,0,0.1196907681933289,0.4281395332301597,0,0,-0.2705508232350667,-0.05660226467538165,0,877.1794871794872,799.8168498168499,798.6080586080586,831.2454212454213,676.5201465201466,0.636414,0.135498,0.792847,2.818756,-4.740295,0.792542,1,2,1,1,2,65.000000
2022-11-01 15:19:50.025,0,0.04690272791225548,0.2446477005597829,0,0,-0.1671113304986866,-0.3463249205906224,0,0,-0.1039223659314531,0.1793749323686274,0,0,0.2028529509194442,0.2626071716003126,0,0,-0.3716160736172108,-0.2061196751486613,0,754.2857142857143,794.981684981685,791.3553113553114,836.8864468864469,765.9706959706959,0.623535,0.142822,0.775269,3.207550,-4.097290,0.299072,1,2,1,1,2,65.000000
2022-11-01 15:19:51.017,0,0.290986802719202,0.1480798902898027,0,0,-0.5331692234196218,-0.2707134162863949,0,0,0.03257573421463814,0.1765123962136975,0,0,0.1950132120557496,0.2750617077526243,0,0,-0.299322567867412,-0.2720873381309753,0,690.6227106227107,805.4578754578755,805.8608058608058,895.7142857142858,666.8498168498169,0.677551,0.127991,0.809875,14.153595,-7.888031,-34.759674,1,2,1,1,2,65.000000
