TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-11-01 14:26:14.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89
2022-11-01 14:26:15.409,1.082538626084492,0.6091408378827513,0,1.042054358966962,1.003199995966748,0.6182511035378385,0,0.6028419623489045,1.085803242061722,0.3951766854827006,0,0.5387650443239269,0.7108688212898692,0.7559696969968194,0,1.155279391328862,0.5458349334008276,0.4783699853011634,0,0.9928550295501526,790.952380952381,821.1721611721612,770.8058608058608,823.1868131868132,794.5787545787546,0.092590,-0.138306,0.994385,2.243042,-4.089813,2.489777,1,2,1,1,2,100.000000
2022-11-01 14:26:16.409,1.082538626084492,0.6091408378827513,0,1.042054358966962,1.003199995966748,0.6182511035378385,0,0.6028419623489045,1.085803242061722,0.3951766854827006,0,0.5387650443239269,0.7108688212898692,0.7559696969968194,0,1.155279391328862,0.5458349334008276,0.4783699853011634,0,0.9928550295501526,782.4908424908425,802.2344322344322,854.6153846153846,815.934065934066,809.0842490842491,0.141296,0.112000,1.017883,6.833801,-1.674805,2.534637,1,2,1,1,2,100.000000
2022-11-01 14:26:17.413,1.082538626084492,0.01641861792216445,0,1.042054358966962,1.003199995966748,0.01942973422745122,0,0.6028419623489045,1.085803242061722,0.392319986028393,0,0.5387650443239269,0.7108688212898692,0.8177070094255381,0,1.155279391328862,0.5458349334008276,0.3345174838555622,0,0.9928550295501526,725.6776556776557,806.2637362637363,869.5238095238095,782.0879120879121,691.4285714285714,0.138611,0.103210,1.000549,8.381500,-11.035767,7.162781,1,2,1,1,2,100.000000
2022-11-01 14:26:18.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-01 14:26:18.409,1.082538626084492,-0.1317752422473354,0,0.4241816081571513,1.003199995966748,-0.2079694904665579,0,0.3876575946744661,1.085803242061722,0.4802502145715399,0,0.4943773665430329,0.7108688212898692,0.8622563200374778,0,0.8255500576686107,0.5458349334008276,0.3475972700422078,0,0.4436307575158053,774.0293040293041,800.2197802197802,876.7765567765568,790.1465201465202,752.6739926739926,0.111145,0.088684,0.989197,2.280426,-5.353394,-2.205658,1,1,1,1,1,100.000000
2022-11-01 14:26:18.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-01 14:26:18.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-01 14:26:19.409,1.082538626084492,0.06786326715142825,0,0.8102919100625071,1.003199995966748,-0.2844864575878548,0,0.3150008081917306,1.085803242061722,0.5377619290976283,0,0.619721025850851,0.7108688212898692,0.9378570121715221,0,0.804145792616625,0.5458349334008276,0.4657507673903201,0,0.4454740184722885,790.1465201465202,790.1465201465202,830.4395604395604,803.4432234432235,732.9304029304029,0.116272,0.104126,0.990967,1.809387,-5.226288,-3.618774,1,1,1,1,1,100.000000
2022-11-01 14:26:19.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2022-11-01 14:26:20.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
