TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
34:24.7,0.87992615,0,0,0.91498387,0.44876438,0,0,0.73707193,0.55343753,0,0,0.62025464,0.81464034,0,0,1.0133796,0.40455744,0,0,0.5624672,747.8388,918.68134,1062.5275,796.1905,823.9927,0.461242676,0.080993652,0.918579102,3.244934082,-4.822540283,0.396270752,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:25.7,0.71994114,0,0,0.8709333,0.79802835,0,0,0.76550066,0.90925205,0,0,0.8478761,0.8173667,0,0,0.9781106,0.51028997,0,0,0.7810291,827.619,863.8828,889.2674,853.8095,762.3443,0.439331055,0.066101074,0.925170898,2.04864502,-6.945953369,2.84866333,1,1,4,2,1,100,,120,LHC,Male,Yes,Right
34:26.7,0.9036499,0,0,1.0955628,0.74872166,0,0,0.60467964,0.94231504,0,0,0.9250249,0.97524905,0,0,1.1920692,0.64852786,0,0,0.7950861,843.3333,1255.1282,1198.3151,801.02563,871.13556,0.421264648,0.04876709,0.914978027,3.618774414,-4.65057373,0.209350586,1,1,4,2,1,100,,120,LHC,Male,Yes,Right
34:27.7,0.8771277,0,0,0.8651933,0.56263095,0,0,0.56101906,0.93432075,0,0,0.92044044,0.94520247,0,0,1.0876998,0.6514463,0,0,0.9587557,846.9597,1037.5458,954.1392,812.3077,848.97437,0.438781738,0.066040039,0.923461914,3.499145508,-3.843078613,-0.448608398,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:28.7,0.74455667,0,0,0.54281396,0.3935746,0,0,0.34521648,0.88159454,0,0,0.5392605,0.82496864,0,0,0.90729976,0.7170799,0,0,1.0755559,874.7619,828.4249,908.60803,824.3956,726.08057,0.406921387,0.061950684,0.925354004,2.646789551,-4.957122803,-2.96081543,1,1,4,2,1,100,,120,LHC,Male,Yes,Right
34:29.8,1.0967306,0,0,0.46301815,0.647159,0,0,0.5106572,1.1899058,0,0,1.2046115,1.0191221,0,0,0.91303754,0.67842305,0,0,0.94233686,811.50183,1004.90845,1031.5018,805.8608,766.77655,0.427307129,0.070800781,0.919616699,3.185119629,-3.334655762,0.299072266,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:30.8,0.72753924,0,0,0.5599071,0.38125283,0,0,0.49247545,0.8742775,0,0,1.1146101,1.0132233,0,0,0.89316297,0.43759945,0,0,0.92065436,811.0989,951.31866,919.0842,804.65204,571.75824,0.356811523,0.080810547,0.913391113,7.491760254,4.015045166,6.773986816,1,1,4,2,1,100,,120,LHC,Male,Yes,Right
34:31.8,0.6714399,0,0,0.5599071,0.67509484,0,0,0.49247545,1.1622641,0,0,1.1146101,1.1653365,0,0,0.89316297,0.8132925,0,0,0.92065436,790.14655,790.54944,759.5238,832.0513,828.8278,0.394226074,0.064086914,0.933349609,0.919647217,-5.921630859,-2.011260986,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:32.8,0.82908976,0,0,1.1479908,0.79676986,0,0,0.7073195,1.061857,0,0,0.94994664,1.0677156,0,0,0.9912486,0.7312266,0,0,0.8471352,798.20514,1083.0769,1138.6813,828.4249,840.9158,0.413330078,0.084106445,0.926391602,3.491668701,-4.194488525,-1.398162842,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:33.8,0.70488894,0,0,1.212751,0.541642,0,0,0.76600814,0.7334289,0,0,0.94994664,0.90067005,0,0,0.9497853,0.4302127,0,0,0.82855284,795.38464,1122.1611,1039.9634,825.2015,679.34064,0.404663086,0.084838867,0.934753418,2.901000977,-4.157104492,0.239257813,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:34.8,0.9366515,0,0,1.212751,0.5353751,0,0,0.76600814,0.73041224,0,0,0.94994664,0.7476733,0,0,0.9497853,0.45765656,0,0,0.82855284,792.96704,1002.8938,833.2601,819.5604,812.3077,0.386230469,0.104492188,0.933410645,4.029998779,-4.344024658,-0.074768066,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:35.9,0.9323562,0,0,-0.031416293,0.6679936,0,0,0.57853276,0.89372164,0,0,0.97491574,0.6251204,0,0,0.9512425,0.37214977,0,0,0.8303131,808.68134,1084.6886,879.19415,823.9927,784.90845,0.394348145,0.095336914,0.928039551,3.529052734,-4.284210205,0.732727051,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:36.9,0.62518805,0,0,0.5644398,0.5927333,0,0,0.54441494,0.9808884,0,0,0.8722501,0.7615675,0,0,0.912757,0.45178753,0,0,0.8208828,874.35895,725.2747,801.02563,821.1722,829.6337,0.387634277,0.081115723,0.936157227,2.80380249,-3.932800293,-0.919647217,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,120,LHC,Male,Yes,Right
34:38.0,0.846797,0,0,0.83014816,0.46018106,0,0,0.5218877,0.8494867,0,0,0.6965049,0.7731403,0,0,0.9472218,0.5235134,0,0,0.82413507,865.4945,1031.9048,1096.3737,846.55676,593.1135,0.416931152,0.096130371,0.936401367,2.78137207,-4.015045166,0.628051758,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:39.0,0.6842327,0,0,0.5516478,0.21725191,0,0,0.39677033,0.5469874,0,0,0.27485374,0.7087709,0,0,0.9669631,0.6329433,0,0,0.95737094,816.7399,700.293,781.28204,810.696,673.2967,0.393249512,0.086303711,0.948059082,2.743988037,-4.373931885,-0.13458252,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:40.0,0.47764328,0,0,0.4433722,0.18838644,0,0,0.5301292,0.44248375,0,0,0.89524794,0.5294642,0,0,0.87128097,0.35054183,0,0,0.6235462,749.85345,1042.7839,871.13556,792.5641,680.9524,0.384338379,0.086669922,0.938964844,2.631835938,-3.880462646,-0.523376465,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:41.0,0.4699394,0,0,0.31424496,0.29580772,0,0,0.27326185,0.453573,0,0,0.87583435,0.55343604,0,0,1.0689543,0.31744638,0,0,0.73607457,801.02563,983.1502,831.6484,756.7033,713.9927,0.363525391,0.083129883,0.935546875,3.147735596,-5.121612549,-0.179443359,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:42.1,0.75728226,0,0,0.6542315,0.36976877,0,0,0.2283708,0.7562141,0,0,0.9488924,0.62745845,0,0,1.0567656,0.48853284,0,0,0.82469606,814.7253,1166.8865,1035.9341,779.2674,602.381,0.366821289,0.093994141,0.94543457,3.85055542,-4.770202637,-0.426177979,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:43.1,1.0122039,0,0,1.0561376,0.59896743,0,0,0.8808466,0.73215735,0,0,1.009832,0.778038,0,0,0.95880795,0.69886833,0,0,0.9476992,844.94507,202.27106,439.19415,818.3516,1050.8425,0.26550293,0.045532227,0.952148438,-6.063690186,-0.276641846,-3.656158447,1,1,4,2,1,100,,120,LHC,Male,Yes,Right
34:44.1,1.0598108,0,0,0.92623943,0.67517847,0,0,0.826909,0.5381809,0,0,0.78591424,0.919214,0,0,1.1151947,0.8615894,0,0,0.9469274,886.4469,626.1539,897.72894,834.0659,803.8461,0.341796875,0.061218262,0.952758789,3.775787354,-5.772094727,0.500946045,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
