TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
04:42.6,0,0.62107277,0.53097737,0.5588997,0,0.16471508,0.21641414,10.824.856,0,0.4942145,0.54798704,10.048.139,0,0.37588358,0.19027543,0.58227277,0,0.13811356,-0.1429082,0.33046445,0,7.135.897,74.985.345,7.949.817,6.837.729,0.016906738,-0.034545898,1.015.625,267.669.677.734.375,-5.525.360.107.421.870,2.878.570.556.640.620,1,4,1,1,1,80,,203,RHC,Female,No,Right
04:43.7,0,0.52162856,0.37405464,0.49342203,0,0.17863946,0.17563914,0.8415501,0,0.42220056,0.3133157,0.6510937,0,0.454388,0.31662935,0.7305834,0,0.19048558,-0.033839077,0.5621729,8.485.714,7.659.707,76.032.965,8.292.308,7.317.216,0.018676758,-0.036499023,1.019.775.390.625,27.813.720.703.125,-4.837.493.896.484.370,-0.426177979,1,4,1,1,1,80,,203,RHC,Female,No,Right
04:44.7,0,0.52200055,0.2604705,0.8956057,0,0.5412136,0.11167578,0.6759854,0,0.8642205,0.44840682,0.72435004,0,0.7878883,0.6326414,0.7737211,0,0.43725523,0.23520367,0.60144293,14.021.979,90.336.993,79.457.874,8.211.722,7.635.531,0.019042969,-0.045715332,10.137.939.453.125,294.586.181.640.625,-2.743.988.037.109.370,-0.994415283,1,4,1,1,1,80,,203,RHC,Female,No,Right
04:45.7,0,0.73060244,0.51915205,10.762.819,0,0.63464665,0.11453099,0.74102837,0,0.54080045,0.25593477,0.71871465,0,0.60794157,0.18580844,0.6287507,0,0.33035088,-0.001046028,0.53524315,1.001.685,89.934.064,80.505.493,8.723.443,7.397.802,0.020019531,-0.047851563,10.135.498.046.875,3.170.166.015.625,-3.828.125,-16.448.974.609.375,1,4,1,1,1,80,,203,RHC,Female,No,Right
04:46.8,0,0.70230746,0.56969225,10.762.819,0,0.56462866,0.16580555,0.74102837,0,0.3263663,0.15439379,0.71871465,0,0.5328928,0.2109855,0.6287507,0,0.29221138,-0.016921153,0.53524315,37.996.338,7.309.158,7.240.659,64.347.986,69.465.204,0.024841309,-0.051269531,101.324.462.890.625,273.651.123.046.875,-47.552.490.234.375,1.981.353.759.765.620,1,4,1,1,1,80,,203,RHC,Female,No,Right
04:46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,RHC,Female,No,Right
04:47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,203,RHC,Female,No,Right
04:47.8,0,0.70230746,0.56969225,10.762.819,0,0.56462866,0.16580555,0.74102837,0,0.3263663,0.15439379,0.71871465,0,0.5328928,0.2109855,0.6287507,0,0.29221138,-0.016921153,0.53524315,0,72.849.817,7.728.205,7.921.612,7.196.337,0.028808594,-0.037475586,102.239.990.234.375,3.342.132.568.359.370,-48.150.634.765.625,-0.149536133,1,2,1,1,2,80,,203,RHC,Female,No,Right
04:48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,RHC,Female,No,Right
04:48.8,0,0.17547788,0.56969225,10.762.819,0,-0.062297568,0.16580555,0.74102837,0,0.9827379,0.15439379,0.71871465,0,13.666.413,0.2109855,0.6287507,0,11.280.617,-0.016921153,0.53524315,0,7.216.484,5.737.729,810.696,8.380.952,0.023681641,-0.043334961,10.166.015.625,2.669.219.970.703.120,-4.306.640.625,-0.351409912,1,2,1,1,2,80,,203,RHC,Female,No,Right
04:49.8,0,0.10457467,0.56969225,10.762.819,0,0.17485946,0.16580555,0.74102837,0,10.744.382,0.15439379,0.71871465,0,13.579.916,0.2109855,0.6287507,0,11.427.844,-0.016921153,0.53524315,0,74.421.246,75.509.155,8.002.198,75.992.676,0.019836426,-0.04864502,101.751.708.984.375,261.688.232.421.875,-575.714.111.328.125,0.254211426,1,4,1,1,2,90,,203,RHC,Female,No,Right
04:50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,RHC,Female,No,Right
04:50.8,0,0.0439767,0.56969225,10.762.819,0,0.39256662,0.16580555,0.74102837,0,0.96509045,0.15439379,0.71871465,0,13.343.639,0.2109855,0.6287507,0,11.459.188,-0.016921153,0.53524315,0,7.099.634,76.516.486,8.445.421,74.663.007,0.016479492,-0.043823242,10.103.759.765.625,112.152.099.609.375,-1.831.817.626.953.120,-0.785064697,1,4,1,1,2,90,,203,RHC,Female,No,Right
04:51.9,0,0.0439767,-0.053414192,10.762.819,0,0.39256662,0.20764421,0.74102837,0,0.96509045,0.39957988,0.71871465,0,13.343.639,0.8611983,0.6287507,0,11.459.188,0.37846872,0.53524315,0,7.031.135,74.985.345,7.687.912,7.139.927,0.02545166,-0.054016113,10.101.318.359.375,3.058.013.916.015.620,-5.286.102.294.921.870,0.95703125,1,2,1,1,2,90,,203,RHC,Female,No,Right
04:52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,RHC,Female,No,Right
