,Test,English,Gender,Participant,Dominance,Delta_mean,Delta_std,Delta_ptp,Delta_var,Delta_minim,Delta_maxim,Delta_argminim,Delta_argmaxim,Delta_rms,Delta_skewness,Delta_kurtosis,Theta_mean,Theta_std,Theta_ptp,Theta_var,Theta_minim,Theta_maxim,Theta_argminim,Theta_argmaxim,Theta_rms,Theta_skewness,Theta_kurtosis,Alpha_mean,Alpha_std,Alpha_ptp,Alpha_var,Alpha_minim,Alpha_maxim,Alpha_argminim,Alpha_argmaxim,Alpha_rms,Alpha_skewness,Alpha_kurtosis,Beta_mean,Beta_std,Beta_ptp,Beta_var,Beta_minim,Beta_maxim,Beta_argminim,Beta_argmaxim,Beta_rms,Beta_skewness,Beta_kurtosis,Gamma_mean,Gamma_std,Gamma_ptp,Gamma_var,Gamma_minim,Gamma_maxim,Gamma_argminim,Gamma_argmaxim,Gamma_rms,Gamma_skewness,Gamma_kurtosis
79,LHC,Yes,Female,316.0,NonDominant,0.5830192547820106,0.3544494998110753,2.18184356,0.1256344479163215,-0.41757816,1.7642654,45.0,12.0,0.6823092402737136,-0.23531625580235477,0.787795346296547,0.43027221470370364,0.3046312103036004,2.05629543,0.09280017429103643,-0.46765283,1.5886426,55.0,12.0,0.5271947961020353,0.3646252484582946,1.0312845636045047,0.6803310425212766,0.29386862596936525,1.8431072400000001,0.08635876932912269,0.07233816,1.9154454,91.0,11.0,0.7410864300115134,0.8963301650096048,2.2074143640747055,0.7070711415873017,0.2273878177696293,1.04494197,0.051705219670034136,0.25899053,1.3039325,114.0,22.0,0.7427346894656287,0.2289196259029312,-1.0226308787511975,0.3833057277238096,0.27300730004318036,1.1279279500000001,0.07453298587686712,-0.11552435,1.0124036,114.0,23.0,0.4705914010930781,0.4060471906567154,-0.869647800433119
80,LHC,Yes,Male,317.0,Dominant,0.45670885801785716,0.34656626172511046,1.4400387,0.12010817376611775,0.0,1.4400387,28.0,14.0,0.5733159292729384,0.7443543318719978,0.02584691123662264,0.3485764796964285,0.3378094850889525,2.03540057,0.1141152482160632,-0.81436557,1.221035,51.0,14.0,0.4854078804609767,0.10651290321460243,1.983056359385027,0.6297840348214285,0.2552324812295785,1.0481855,0.06514361947460712,0.0,1.0481855,28.0,14.0,0.6795377472889681,-0.6375604971021686,0.6244856309525995,0.5553207517857143,0.2629272301561562,1.2869787,0.06913072835758835,0.0,1.2869787,28.0,24.0,0.6144199424835096,0.8358660728890451,2.74905661788154,0.30715031033928575,0.28872368773907314,1.2532614,0.08336136786164981,0.0,1.2532614,28.0,24.0,0.42154795812952217,2.3690141330747996,5.389129681650214
81,LHC,Yes,Male,318.0,Dominant,0.5727727497090909,0.2759301595416302,1.130893,0.07613745294466949,0.0,1.130893,20.0,53.0,0.6357720312769212,-0.31338403210024446,-0.27496055537296193,0.4757709572727273,0.3208208195961729,1.24005176,0.10292599828636015,-0.24528676,0.994765,27.0,17.0,0.573832730044712,-0.8501173048020463,-0.023938485252163133,0.913496766,0.40919099047926144,1.4282635,0.16743726668939904,0.0,1.4282635,20.0,53.0,1.000956346791336,-0.8703942299221782,-0.23273253127869697,0.9192376365454545,0.3243126443490043,1.3555326,0.10517869128464377,0.0,1.3555326,20.0,5.0,0.9747699850356067,-1.4822525603784868,2.063386106869329,0.6095892067272726,0.24193647428232892,1.029433,0.058533257588164,0.0,1.029433,20.0,53.0,0.6558446908731896,-0.8334222930321383,0.6924191657878982
82,LHC,No,Female,319.0,NonDominant,0.7337862774972097,0.4121141527629221,1.436972687423365,0.1698380749075011,0.0,1.436972687423365,0.0,80.0,0.8415939495687413,-0.31605294634293535,-0.8098753052358534,0.46113305698745305,0.40475993758978646,2.069715665809947,0.16383060707768782,-0.2717052880302464,1.798010377779701,4.0,80.0,0.6135750184975602,0.7257651622625864,0.9280439137794727,0.6376544228803227,0.3815921214611559,1.392365390955098,0.14561254716122554,-0.1265369553720068,1.265828435583091,26.0,59.0,0.7431121787321635,-0.10333076113402177,-0.9498208643947561,0.4649672928458375,0.3582666111289434,1.2320792662252738,0.12835496464981755,-0.1768858809664086,1.055193385258865,27.0,70.0,0.586983430827655,-0.32954213061548077,-1.400497635275812,0.19788371047538036,0.34975660041684925,1.132426918578675,0.12232967953515154,-0.4555169245106285,0.6769099940680466,13.0,58.0,0.40185525056499594,-0.3838162018055527,-1.3018475831137453
83,LHC,No,Male,320.0,NonDominant,0.8018626444280009,0.4153142097539551,1.525443352902443,0.17248589282355223,0.0,1.525443352902443,106.0,33.0,0.9030335505132792,-0.010636299472731595,-1.0112070591128788,0.6776138656009136,0.49793250173718256,2.082967677030259,0.2479367762862493,-0.1965125619122831,1.886455115117976,83.0,33.0,0.8408907938257276,0.2915053487473785,-0.9351388282740896,0.7020103076520618,0.42872318132203857,1.6273052795303937,0.18380356620288954,-0.1282698569977377,1.499035422532656,74.0,117.0,0.822570384983943,-0.16312782617386118,-0.9808327398464809,0.7843931561102716,0.35224105672569284,1.4441222113430894,0.12407376204323277,-0.0242369621173855,1.419885249225704,65.0,32.0,0.8598525370061227,-0.7059297539440105,-0.1841296286302403,0.5115712183647394,0.4457041990193643,1.692144025161916,0.1986522330234931,-0.5288555313663349,1.163288493795581,65.0,31.0,0.6784963850181348,-0.6794921572798316,-0.7383588594831116
84,LHC,Yes,Male,321.0,NonDominant,0.7966680680853846,0.3869565283405722,1.597254944985566,0.14973535482538805,0.0,1.597254944985566,82.0,0.0,0.8856722675641858,-0.44966362704954566,-0.16037447784925662,0.6789203097622499,0.44891524602422544,1.6178597689878058,0.20152489811299085,-0.083061032299916,1.53479873668789,63.0,7.0,0.8139150355661581,-0.04963302837011211,-1.2340528666973476,0.6403019918370112,0.3523047654796137,1.284148271775625,0.12411864777964561,0.0,1.284148271775625,80.0,0.0,0.7308250738241605,-0.14829900709024021,-0.7348618254973212,0.4729166204134557,0.20958001736622245,0.8018729303497332,0.04392378367922611,0.0,0.8018729303497332,82.0,7.0,0.5172754716227231,-0.8342674208319725,-0.05030702483437777,0.17604355945225925,0.2003788005115514,0.7220465366592224,0.040151663694448114,-0.1591441520026859,0.5629023846565364,46.0,41.0,0.2667264488555067,0.1515125601644838,-0.8217076305625222
85,LHC,Yes,Male,322.0,Dominant,0.8652908554924018,0.4702271074233419,1.411525002751751,0.22111353255572314,0.0,1.411525002751751,17.0,9.0,0.9848054615783242,-0.9262572391841967,-0.5598712986089431,0.6843955857321664,0.42409140534555456,1.35728867309311,0.17985352008796748,0.0,1.35728867309311,17.0,9.0,0.8051402597421413,-0.22071586879952532,-0.9107700989968883,1.0357942779735576,0.5216554603642652,1.625191231205885,0.27212441932785353,0.0,1.625191231205885,17.0,8.0,1.1597388523329797,-1.21803166233345,0.13078398527321067,0.8819763301110182,0.46300064098628085,1.367275324829365,0.21436959355370694,0.0,1.367275324829365,17.0,3.0,0.9961183867542085,-1.0132061948645288,-0.2953308633565426,0.5913144094147823,0.3240300990539731,1.110461427697957,0.10499550509292764,0.0,1.110461427697957,17.0,3.0,0.6742760828284512,-0.6587364175019609,-0.252927985327986
86,LHC,No,Female,323.0,NonDominant,0.7000858347718464,0.44165905759175866,2.214133327410667,0.1950627231528404,-0.2212214138522332,1.992911913558434,104.0,84.0,0.8277577539359164,0.7664616769987487,0.6471880873788769,0.3512710747255443,0.3727604259434534,1.5585300575591001,0.13895033514954477,-0.4142981151389722,1.144231942420128,95.0,120.0,0.5121930330338199,0.2878951766198948,-0.5845398434181965,0.5530441131239897,0.3008092331544937,1.4989207267482434,0.09048619475099455,-0.2281727012786115,1.270748025469632,94.0,98.0,0.6295585642433076,-0.23021084274272138,-0.1154051149026154,0.5092745820843594,0.3210576691547324,1.3957184955413422,0.10307802692306958,-0.1414214567167631,1.254297038824579,58.0,26.0,0.6020287591803803,-0.0742998480765175,-0.8825284803612399,0.2889614812825023,0.4450280005875267,2.2563180760957953,0.19804992130693166,-0.8493029330694444,1.407015143026351,83.0,26.0,0.5306115895567205,-0.049063432797996034,-0.20093322516673018
87,LHC,Yes,Female,324.0,Dominant,0.43065304536480914,0.38343720006327453,1.038510430159353,0.1470240863923636,0.0,1.038510430159353,0.0,7.0,0.5766161044181372,-0.018039743198036945,-1.6720378205790494,0.1065446283515295,0.18975088376093396,0.6829419383972504,0.03600539788805548,-0.1722617970188403,0.51068014137841,14.0,7.0,0.21761699317521374,0.6169810101711458,-0.8756673960914738,0.18722196100308194,0.20888115941103497,0.7101839522257465,0.0436313387568982,-0.050110529333347,0.6600734228923995,14.0,4.0,0.2805056174816072,0.6129137410086718,-1.0061613449638216,0.1617484967606047,0.1969637313662147,0.6808916140844742,0.03879471147370239,0.0,0.6808916140844742,0.0,18.0,0.25486719615913256,1.1424369493732234,0.15582347995266232,0.02346798487963638,0.15515682282296842,0.5779936262015806,0.02407363966851801,-0.2378997440635578,0.3400938821380228,5.0,10.0,0.1569215918311717,0.5384800176008977,-0.30277066143194276
88,LHC,Yes,Female,325.0,NonDominant,0.9958750577358494,0.5667140103953597,1.6737959,0.32116476957839196,0.0,1.6737959,0.0,42.0,1.1458324049348458,-0.966069867672046,-0.5864198245295893,0.956798964528302,0.5839734074103745,1.7878735,0.3410249405624832,0.0,1.7878735,0.0,21.0,1.1209322901428587,-0.6028700878039375,-0.9382373136677247,0.8616101415094339,0.5191066504053827,1.7485485,0.2694717144950962,0.0,1.7485485,0.0,21.0,1.005904443994062,-0.5940729028277193,-0.7001666808713023,0.7435552650943398,0.41598723582543967,1.1961384,0.17304538036968997,0.0,1.1961384,0.0,12.0,0.8520092796555703,-1.0745960013479992,-0.5020170202575946,0.423328066981132,0.25909747041233167,0.79524904,0.06713149917406908,0.0,0.79524904,0.0,17.0,0.496324643220595,-0.5677894805386091,-0.8629955405415197
89,LHC,Yes,Male,326.0,NonDominant,0.6989144064957264,0.42688406476868396,1.97919504,0.18223000475343398,-0.21974714,1.7594479,58.0,78.0,0.8189696895250198,0.11012794076787825,-0.4317131746263674,0.4366927295470085,0.3594256947010799,1.4971988200000002,0.12918683001135386,-0.30955872,1.1876401,58.0,110.0,0.5655858644366659,0.10703705427374767,-0.8489874525804679,0.5167807737435898,0.2990281868344112,1.417916,0.08941785652147552,-0.2958123,1.1221037,100.0,77.0,0.5970596491411045,-0.1530908881380739,-0.6420644486035036,0.49341500119658105,0.20747157552836476,0.933609,0.04304445465222196,0.0,0.933609,69.0,113.0,0.5352595800712437,-0.20363074382054755,0.8373803764239223,0.23260537815042737,0.1685978968355029,0.69178443,0.028425250817354877,-0.04304658,0.64873785,53.0,113.0,0.28728124331716853,0.37308138386999534,-0.4917156665113014
90,LHS,Yes,Female,101.0,Dominant,0.35397706000000007,0.5050225653359716,1.2559097,0.2550477914985257,0.0,1.2559097,0.0,13.0,0.6167232365532933,0.7651934700855599,-1.3269373592478662,0.1978461461111111,0.28718424317272967,0.81273305,0.08247478952669354,0.0,0.81273305,0.0,12.0,0.3487375618681083,0.8858145328350409,-0.9289029377129183,0.3780271166666666,0.5367849311358799,1.3197894,0.28813806229455136,0.0,1.3197894,0.0,12.0,0.6565383181733302,0.7348895605051927,-1.4148275149090457,0.3274366311111111,0.4630668991616894,0.98689836,0.21443095309922222,0.0,0.98689836,0.0,12.0,0.5671381670215964,0.7071284712729387,-1.4999385094309126,0.31927485,0.4519917920213378,0.981889,0.20429658005466028,0.0,0.981889,0.0,14.0,0.553383239624388,0.7135388742602522,-1.4822511196735346
91,LHS,Yes,Male,102.0,Dominant,0.5974299853571428,0.3944991504510389,1.1616616,0.15562957970659144,0.0,1.1616616,10.0,21.0,0.7159274873270528,-0.39911275880346614,-1.3458766213992788,0.5994091192857143,0.29820923660068865,0.97942674,0.08892874879396549,0.0,0.97942674,10.0,22.0,0.6694923756674463,-1.0623711715168247,-0.1404605300705537,0.8046809157142857,0.3676348284521539,1.1818526,0.13515536709104461,0.0,1.1818526,10.0,23.0,0.8846845444596768,-1.3180318610612876,0.4616889293061095,0.9745407278571426,0.45313143941585216,1.5815666,0.2053281013870821,0.0,1.5815666,10.0,14.0,1.0747361218640656,-1.056631374465898,0.5396021896345387,0.8359023864285715,0.38416548171878184,1.3588139,0.1475831173442237,0.0,1.3588139,10.0,23.0,0.9199543015722055,-1.2240587053378098,0.4923635110272877
92,RHS,Yes,Male,103.0,NonDominant,0.6215111990500001,0.41660029120869935,1.502159906,0.1735558026351731,-0.007389906,1.49477,6.0,16.0,0.7482192012904653,0.46103307596759024,-0.16480959029910114,0.46830365685,0.36088530850997624,1.40842048,0.13023820589834073,-0.18832318,1.2200973,29.0,16.0,0.5912245943103376,0.6203946504037811,-0.17301181636913743,0.6606476755,0.30970875250934743,1.2076617,0.09591951138089622,0.0,1.2076617,20.0,0.0,0.729640228142918,-0.6172847654323851,-0.20379760918401946,0.8221493090499999,0.44040102834412675,1.5411106,0.19395306576656432,0.0,1.5411106,20.0,12.0,0.9326749445213787,-0.8338987646390349,-0.15282059313127805,0.7420975672500001,0.41337943319249965,1.4593127,0.17088255578655226,0.0,1.4593127,20.0,12.0,0.8494653348459373,-0.6509724960726283,-0.21843146135956815
93,LHS,Yes,Female,104.0,NonDominant,-0.87020785,1.5072442093452767,3.4808314,2.271785106604868,-3.4808314,0.0,0.0,4.0,1.7404157,-1.1547005383792512,-0.666666666666667,-0.98073215,1.6986779124162614,3.9229286,2.8855066501308677,-3.9229286,0.0,0.0,4.0,1.9614643,-1.1547005383792517,-0.6666666666666665,-0.982958425,1.7025339338278818,3.9318337,2.898621795835442,-3.9318337,0.0,0.0,4.0,1.96591685,-1.1547005383792515,-0.666666666666667,-0.81581665,1.4130358874606361,3.2632666,1.9966704192516675,-3.2632666,0.0,0.0,4.0,1.6316333,-1.1547005383792517,-0.6666666666666661,-0.880536,1.525133089893469,3.522144,2.326030941888,-3.522144,0.0,0.0,4.0,1.761072,-1.1547005383792512,-0.6666666666666674
94,LHS,Yes,Female,105.0,NonDominant,-0.7433641104166667,1.8455272265050304,5.281878600000001,3.40597074377135,-3.9270797,1.3547989,20.0,7.0,1.9896132650409506,-0.7456655114474532,-1.1216177740663609,-0.9234293034583333,1.7990123641481774,4.6364397,3.236445486358015,-3.5520709,1.0843688,20.0,6.0,2.022168925892087,-0.618878452174889,-1.4708778264717506,-0.6001402891666666,1.5597914547952703,4.1683182,2.4329493824523456,-3.1671848,1.0011334,20.0,7.0,1.6712623220588072,-0.6786500756547441,-1.2908570949718494,-0.6202092820833334,1.5968472168270336,3.9995321,2.549921033888243,-3.168626,0.8309061,20.0,10.0,1.7130617582184733,-0.6809420616707131,-1.382902858516611,-0.7051349949999999,1.423286049983784,3.4805106,2.0257431800784427,-2.9150863,0.5654243,20.0,3.0,1.58838236619905,-0.692147071130081,-1.433138788434709
95,LHS,Yes,Male,106.0,NonDominant,0.8182202389583333,0.2287039277827015,0.8455320000000001,0.05230548658323514,0.2764732,1.1220052,34.0,12.0,0.849582159666896,-0.6684471989210072,-0.4209437970763861,0.7008524493541667,0.36506587844634775,1.50738284,0.13327309560580355,-0.12256964,1.3848132,32.0,44.0,0.7902324033925325,0.12666479603428443,-0.3199162421772406,0.7857835129166668,0.43351114481521835,1.4991937249999998,0.1879319126790012,-0.024468625,1.4747251,33.0,2.0,0.8974339206039955,-0.23153100950586325,-0.8682915453861457,0.6059910377083334,0.39715862167850297,1.17495079,0.15773497077356827,0.10193611,1.2768869,21.0,4.0,0.7245413090751907,0.17939274597796032,-1.3856282577015848,0.24755209374999998,0.507046935466976,1.47105807,0.2570965947664517,-0.4973821,0.97367597,35.0,6.0,0.5642505063236191,0.14874957295361002,-1.6933323215965952
96,LHS,Yes,Male,107.0,NonDominant,0.4931281459375,0.42419261961906135,1.5189848,0.17993937853928166,0.0,1.5189848,12.0,28.0,0.6504727103076946,0.630550148401046,-0.20404892370083827,0.35404474503125005,0.3136545916040351,1.2332509,0.09837920283429402,0.0,1.2332509,12.0,28.0,0.47299776354496315,0.802652146453837,0.36413657780098285,0.5220357084375,0.36770532135597817,1.2965722,0.13520720335350317,0.0,1.2965722,12.0,29.0,0.6385362043277935,0.004029818979233641,-0.6334143271248545,0.62319313875,0.3911492129731188,1.3574758,0.15299770680949024,0.0,1.3574758,12.0,8.0,0.7357767290384815,-0.594932612397565,-0.8096104814231722,0.5464898568750001,0.36266443776289414,1.3766081,0.13152549441787612,0.0,1.3766081,12.0,8.0,0.6558785391252973,-0.22061822094516684,-0.5497704160121311
97,LHS,Yes,Male,108.0,NonDominant,0.3496775894444445,0.5824496785914475,1.7168768600000002,0.3392476280912805,-0.61757886,1.099298,4.0,32.0,0.679354137877262,-0.46327027933518666,-1.158164503254014,0.37261346377777776,0.3516037177778758,1.39161181,0.12362517435522413,-0.24647161,1.1451402,4.0,29.0,0.5123143251400427,-0.2698363735858228,-0.4747814338218568,0.7353514394444445,0.4614110206740761,1.4718027,0.21290012999949265,0.0,1.4718027,0.0,29.0,0.8681254917882029,-0.3017180691877539,-1.0835501509153165,0.9371451916666665,0.48963424589933874,1.6590532,0.23974169475741414,0.0,1.6590532,0.0,18.0,1.0573470598726644,-0.6626441175876087,-0.5557953709381449,0.7978513963888889,0.45317673182702095,1.5077168,0.20536915026941965,0.0,1.5077168,0.0,18.0,0.917570706261441,-0.5759198693812144,-0.7006879662541898
98,LHS,Yes,Male,109.0,NonDominant,0.45837271538888885,0.3688455311204097,1.2449253,0.13604702582749711,0.0,1.2449253,14.0,4.0,0.5883473226254033,0.1482468367909405,-1.171898480626355,0.32762683277777777,0.21960572508522933,0.7439674,0.04822667449020932,0.0,0.7439674,14.0,4.0,0.39441857974264766,-0.20460717160782194,-0.9995510836209558,0.35977854688888894,0.29933927030419366,0.9774702710000001,0.08960399874624711,-0.030415531,0.94705474,8.0,6.0,0.46802200968301433,0.11745425485120603,-1.3314546328394288,0.4934305388888889,0.3041590504787507,0.8847279,0.0925127279881352,0.0,0.8847279,14.0,25.0,0.5796433599173845,-0.5253483404199806,-0.9868311020544955,0.42040496861111115,0.2948867346357222,0.8761479,0.08695818626411884,0.0,0.8761479,14.0,25.0,0.5135158458090929,-0.09901024958403314,-1.2134419841584334
99,LHS,Yes,Male,110.0,NonDominant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
100,LHS,Yes,Male,111.0,NonDominant,0.24707282759183674,0.35906818569425014,1.6364641300000002,0.1289299619777605,-0.49888363,1.1375805,17.0,26.0,0.4358611523317787,0.33259360724156695,-0.040960917188026524,0.04663198957142857,0.28004964340149374,1.21384025,0.0784278027693038,-0.47083905,0.7430012,15.0,46.0,0.2839055216453065,-0.22422524716378991,-0.5162274967803695,0.536464786122449,0.35314794848713,1.10309119,0.12471347352066862,-0.05280649,1.0502847,17.0,3.0,0.6422678103953783,-0.16268436629892477,-1.4380401074744509,0.2813573213265306,0.3212994658598639,1.0883592,0.10323334676183384,-0.2813024,0.8070568,15.0,46.0,0.42707761475623424,-0.3437302938397502,-1.3667147559821828,0.08401579004081634,0.3511264413882224,1.14171642,0.12328977784195677,-0.56866145,0.57305497,27.0,35.0,0.3610379908238734,-0.3509951356119834,-1.338889892327168
101,LHS,Yes,Male,112.0,NonDominant,0.7593467243103448,0.30772595872206193,1.2298732,0.09469526567141215,0.2266023,1.4564755,36.0,0.0,0.8193306496111707,0.4676715646515104,-0.2534426989897054,0.46941618193103457,0.33177510101380764,1.3126648,0.11007471765272227,-0.1611491,1.1515157,19.0,0.0,0.57482716490388,0.22739314029321298,-0.41618183986601753,0.675010681,0.3841835966991224,1.419584865,0.14759703597267393,-0.013497665,1.4060872,18.0,16.0,0.7766829825847594,-0.064563903585306,-0.8551538679709236,0.6471373939655172,0.30510007351423607,1.01432733,0.09308605485839225,0.08041827,1.0947456,35.0,10.0,0.71545290657518,-0.4917130449073972,-1.1980684106461772,0.36341245736206895,0.42501204099828677,1.42289174,0.18063523499352938,-0.5000875,0.92280424,34.0,6.0,0.5591992928817658,-0.43664651415005085,-1.1713778399629944
102,LHS,Yes,Female,113.0,NonDominant,-0.22773911,0.3944557093905174,0.91095644,0.15559530667077628,-0.91095644,0.0,8.0,0.0,0.45547822,-1.1547005383792515,-0.666666666666667,-0.1525469,0.2642189813371288,0.6101876,0.06981167009883,-0.6101876,0.0,8.0,0.0,0.3050938,-1.1547005383792512,-0.6666666666666674,-0.131295025,0.22740965408102595,0.5251801,0.051715150769251886,-0.5251801,0.0,8.0,0.0,0.26259005,-1.1547005383792515,-0.6666666666666674,-0.0478733775,0.08291912215992472,0.19149351,0.006875580819772519,-0.19149351,0.0,8.0,0.0,0.095746755,-1.1547005383792512,-0.6666666666666665,-0.100101575,0.17338101381766652,0.4004063,0.030060975952441872,-0.4004063,0.0,8.0,0.0,0.20020315,-1.1547005383792517,-0.6666666666666665
103,LHS,No,Male,114.0,NonDominant,0.5112688338709678,0.45178481368028095,1.4561153599999999,0.20410951787212617,-0.27772176,1.1783936,18.0,12.0,0.6822795162980532,-0.23329320122053573,-1.246495276763255,0.3161861842903226,0.32796960122175145,1.3287098099999999,0.10756405932555468,-0.42765525,0.90105456,17.0,3.0,0.455563126758113,0.04658491980036687,-0.33787766253063145,0.5878698812903226,0.2981492483289936,1.1185267300000001,0.0888929742791439,0.04587697,1.1644037,18.0,3.0,0.6591539817124993,0.49307398267617475,-0.31665902347652075,0.5643766558709677,0.308454752952128,1.001897653,0.09514433461875829,0.048286047,1.0501837,16.0,21.0,0.6431682084111864,-0.3046131937510948,-1.194484073956434,0.32620739477419364,0.4105108758952044,1.2804481699999999,0.1685191792282479,-0.3863233,0.89412487,16.0,7.0,0.5243381004977747,-0.35146438851662787,-1.195258169154864
104,RHC,Yes,Male,115.0,Dominant,0.7618436492857142,0.39732527852092486,1.1709643,0.1578673769517305,0.1156537,1.286618,11.0,19.0,0.8592282135199617,-0.11821450338313008,-1.2458655734681645,0.47369486392857146,0.45222116696875964,1.42447925,0.2045039838545868,-0.12609985,1.2983794,11.0,2.0,0.6548975553221241,0.2895579025195014,-1.2117424039066154,0.6127268896428572,0.2588794393146559,0.70379002,0.0670185640998706,0.25184458,0.9556346,11.0,27.0,0.6651712601964103,-0.3409532887100344,-1.540121638703621,0.7479734307142857,0.17410629338195746,0.72974264,0.03031300139520424,0.42259416,1.1523368,10.0,24.0,0.7679695660960157,0.91827365755236,0.7659865416463032,0.4708653110714286,0.2059850660311788,0.63923478,0.04242984742786909,0.11497442,0.7542092,10.0,24.0,0.5139494027608771,-0.214421429700658,-1.2617107774619998
105,LHS,No,Male,116.0,NonDominant,0.7859929383043479,0.3344330330213362,1.5138100200000002,0.11184545357585014,-0.11269772,1.4011123,23.0,39.0,0.8541840273852892,-0.4096052080968482,0.17236499750977963,0.5262217589130436,0.26682260396544,1.10610138,0.07119430198689804,-0.08106698,1.0250344,12.0,42.0,0.5900030860431454,-0.3682005467058288,-0.6336096453650502,0.6473111695652173,0.22935905976888257,1.01822379,0.05260557829806584,0.09911511,1.1173389,30.0,17.0,0.6867440051008493,-0.050062450076617145,-0.4319481133624534,0.8777548180434779,0.356365440604879,1.30425049,0.12699632725750956,0.20114301,1.5053935,29.0,43.0,0.9473382964158311,0.2004285586695462,-1.0335347327891762,0.5824346426086957,0.46896357863579213,1.34968152,0.21992683808688882,-0.07387082,1.2758107,34.0,43.0,0.7477679793877295,0.07577995671833977,-1.551550245836514
106,LHS,No,Male,117.0,NonDominant,0.4204548381818183,0.5563571599129308,1.36019875,0.30953328938638247,-0.24158755,1.1186112,4.0,12.0,0.697363291503705,0.12367168786543854,-1.867671490444295,0.33221518163636365,0.36785235636212255,0.8195099,0.135315356081166,0.0,0.8195099,0.0,12.0,0.4956634775640102,0.26492234318242786,-1.8614668313933853,0.2906993245454545,0.31065706514940444,0.8106491,0.09650781212724131,0.0,0.8106491,0.0,17.0,0.4254572944708139,0.29300701149884917,-1.7493618930431956,0.5486598818181818,0.5051764105212776,1.2538422,0.2552032057471624,0.0,1.2538422,0.0,17.0,0.7458088707329134,0.08660259016069832,-1.8426349750697488,0.4511003901818183,0.4831807756928011,1.1162798,0.23346366199909696,0.0,1.1162798,0.0,18.0,0.6610258875575793,0.2719692126850815,-1.8019463537207363
107,LHS,No,Male,118.0,NonDominant,0.47014006177777773,0.4394374672699403,1.65387614,0.19310528764061985,-0.22351274,1.4303634,7.0,24.0,0.6435347429075082,0.3486929268502682,-0.7856191781797661,0.2611486478888889,0.4031546772645042,1.53293273,0.16253369380024657,-0.39399263,1.1389401,9.0,24.0,0.4803460316214151,0.44748250608098017,-1.0897542995330267,0.3157085478055556,0.24350745445319852,0.911984746,0.05929588037427655,-0.079142146,0.8328426,15.0,28.0,0.3987076216123406,0.06672779102503364,-1.2116005209098828,0.41754909872222223,0.3779351791227425,1.1079204,0.14283499961853943,-0.1362998,0.9716206,13.0,22.0,0.563189354890768,0.007628025314900544,-1.799615263122376,0.17966038694444444,0.4348092746684728,1.31142927,0.18905910533772344,-0.4758913,0.83553797,13.0,32.0,0.4704646213848082,0.07041663942570574,-1.5429398739221836
108,LHS,Yes,Male,119.0,NonDominant,0.5765940489807692,0.4718186611361696,1.84635886,0.22261284899632766,-0.30428576,1.5420731,13.0,49.0,0.7450325807079616,0.27500939112041634,-0.7165001474370492,0.21654275353846156,0.35934298831774597,1.6143212999999998,0.1291273832531277,-0.4517452,1.1625761,13.0,49.0,0.41954516725037677,0.40450255305172816,-0.3711986179466349,0.5184921745384615,0.36683581205232413,1.4244849339999999,0.1345685130040881,-0.081726134,1.3427588,13.0,49.0,0.6351398649602389,0.20669280744131746,-1.0545568671012493,0.24198588140384614,0.2962855380993042,1.0765306,0.08778512008679422,-0.3348434,0.7416872,17.0,49.0,0.38254710413959553,-0.2930258445017532,-1.179548668941558,-0.19053840082692305,0.3224278371476871,0.97410679,0.10395971016773542,-0.67486084,0.29924595,15.0,11.0,0.3745191481852652,-0.07359234018824154,-1.5960831378311313
109,LHS,Yes,Male,120.0,NonDominant,0.8692461322222222,0.2706417680971535,1.18336794,0.07324696663875341,0.43216026,1.6155282,12.0,1.0,0.9104041987062924,0.7990170743820356,0.34902087963997097,0.6009786135555556,0.308106961843889,1.1110225100000002,0.09492989993667168,0.23178829,1.3428108,30.0,1.0,0.6753556055055955,1.078983532353528,0.034322167055630626,0.7911447315555559,0.2768665981950804,1.02723454,0.07665511319611612,0.20380256,1.2310371,12.0,2.0,0.8381915648968488,-0.4751769973815612,-0.6760116659171151,0.8053703306666665,0.30098735255971376,1.0483276799999999,0.09059338640090542,0.23144202,1.2797697,25.0,0.0,0.8597759917089111,-0.6318024353656408,-0.5688828580247685,0.5838329910222221,0.257041949715958,0.900694376,0.06607056391378108,-0.010278526,0.89041585,21.0,4.0,0.6379118476088489,-1.1355814222114378,0.21059931891379335
