TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
36:17.5,0.61400646,0.9729988,0.8024081,0.51920563,0.52234226,0.5494597,0.57481855,0.3107494,1.0074476,0.60229504,0.31978264,0.835714,0.7348035,0.2963093,0.23144202,0.6794285,0.55070025,-0.010278526,0.2029265,0.74475336,828.022,830.4396,928.3516,799.81683,751.06226,0.17401123,0.186828613,0.990356445,2.594451904,-4.284210205,-0.590667725,1,1,4,4,1,100,,120,LHS,Male,Yes,Right
36:18.5,0.71258044,0.9729988,0.8024081,0.49953234,0.2894589,0.5494597,0.57481855,0.2874115,0.4736618,0.60229504,0.31978264,0.6102162,0.74174327,0.2963093,0.23144202,0.88995135,0.54292184,-0.010278526,0.2029265,0.7302905,826.4103,561.685,699.0842,805.8608,693.0403,0.177734375,0.179199219,0.989440918,3.910369873,-4.65057373,2.467346191,1,1,4,4,1,100,,120,LHS,Male,Yes,Right
36:19.5,0.76675874,0.9729988,0.8024081,0.6008887,0.41365322,0.5494597,0.57481855,0.30967224,1.0820091,0.60229504,0.31978264,0.8311157,0.9955142,0.2963093,0.23144202,0.9979099,0.5213042,-0.010278526,0.2029265,0.7313373,793.7729,943.2601,1013.7729,801.02563,706.7399,0.155822754,0.183410645,0.982421875,2.444915771,-3.603820801,-2.75894165,1,1,4,4,1,100,,120,LHS,Male,Yes,Right
36:20.5,0.6917492,0.9729988,0.8024081,0.6581763,0.43216002,0.5494597,0.57481855,0.3946166,1.0875629,0.60229504,0.31978264,0.7835694,1.0128363,0.2963093,0.23144202,0.95181304,0.60354424,-0.010278526,0.2029265,0.7968187,775.2381,636.63007,750.2564,798.20514,767.98535,0.176574707,0.171264648,0.979125977,3.229980469,-4.029998779,2.302856445,1,1,4,4,1,100,,120,LHS,Male,Yes,Right
36:21.6,0.46504742,0.9729988,0.8024081,0.75469244,0.3295779,0.5494597,0.57481855,0.3765245,0.585224,0.60229504,0.31978264,0.90976334,0.7662094,0.2963093,0.23144202,1.159861,0.4428726,-0.010278526,0.2029265,0.72819483,771.2088,777.6557,909.41394,805.8608,759.5238,0.187683105,0.177062988,0.985961914,2.669219971,-4.78515625,2.661743164,1,1,4,4,1,100,,120,LHS,Male,Yes,Right
36:22.6,0.43216026,0.9729988,0.8024081,0.7330172,0.40818912,0.5494597,0.57481855,0.2990473,0.20380256,0.60229504,0.31978264,0.9582441,0.7296663,0.2963093,0.23144202,1.0534625,0.6091964,-0.010278526,0.2029265,0.80155826,813.1135,923.5165,886.4469,799.41394,680.54944,0.182861328,0.172607422,0.991821289,1.173858643,-4.441223145,1.86920166,1,1,4,4,1,100,,120,LHS,Male,Yes,Right
36:23.6,0.43216026,0.9729988,0.8024081,0.7557064,0.40818912,0.5494597,0.57481855,0.31345952,0.20380256,0.60229504,0.31978264,0.63058996,0.7296663,0.2963093,0.23144202,0.70010674,0.6091964,-0.010278526,0.2029265,0.8403574,803.0403,862.674,701.0989,832.0513,736.1539,0.188598633,0.189758301,0.986633301,6.549682617,-7.364654541,2.654266357,1,1,4,4,1,100,,120,LHS,Male,Yes,Right
36:24.6,0.9318876,0.9729988,0.8024081,0.7557064,0.88991266,0.5494597,0.57481855,0.31345952,1.055087,0.60229504,0.31978264,0.63058996,0.9443014,0.2963093,0.23144202,0.70010674,0.8294443,-0.010278526,0.2029265,0.8403574,759.12085,1131.8315,966.2271,785.7143,681.75824,0.207519531,0.183227539,0.98034668,4.134674072,-4.979553223,0.328979492,1,1,4,2,1,100,,120,LHS,Male,Yes,Right
36:25.7,0.83168644,0.9729988,0.8024081,0.7557064,0.6668957,0.5494597,0.57481855,0.31345952,0.9851869,0.60229504,0.31978264,0.63058996,0.99211186,0.2963093,0.23144202,0.70010674,0.7791284,-0.010278526,0.2029265,0.8403574,824.3956,707.9487,68.09524,790.9524,664.83514,0.03112793,0.107849121,1.017028809,-3.058013916,0.620574951,-1.951446533,1,1,4,4,1,100,,120,LHS,Male,Yes,Right
36:26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,120,LHS,Male,Yes,Right
36:26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,120,LHS,Male,Yes,Right
36:26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,120,LHS,Male,Yes,Right
36:26.7,0.746172,0.9729988,0.8024081,0.7557064,0.47559857,0.5494597,0.57481855,0.31345952,0.9313926,0.60229504,0.31978264,0.63058996,1.0095445,0.2963093,0.23144202,0.70010674,0.7191889,-0.010278526,0.2029265,0.8403574,881.6117,497.61905,694.65204,813.5165,948.0952,0.106018066,0.085388184,1.015197754,4.306640625,-8.942260742,-1.465454102,1,1,2,2,1,100,,120,LHS,Male,Yes,Right
36:27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,,,,,
