,Unnamed: 0,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
0,0,2022-11-02 18:16:53.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-9E89,323,RHC,Female,No,Right
1,1,2022-11-02 18:16:54.792,1.15530674707261,0.4988745551761001,0.9998500283893854,1.074317827438407,0.9617493963030996,0.3656295376831254,0.5121600298521999,0.8937776785939826,0.5557457647040346,0.8071956660338263,0.90495693985906,0.9118675357451158,0.7454357855114596,0.1322518278922093,0.6422967602227488,1.033323193709345,0.0638696165810843,0.0693291761888979,0.0286337796574862,0.7509515301983135,767.985347985348,774.8351648351648,581.8315018315019,777.6556776556777,1006.923076923077,0.508789,-0.329346,0.826172,3.491669,-7.858124,0.650482,1.0,1.0,1.0,2.0,1.0,95.0,,323,RHC,Female,No,Right
2,2,2022-11-02 18:16:55.794,1.15530674707261,0.0443890828391281,0.9998500283893854,1.074317827438407,0.9617493963030996,0.0394360487861314,0.5121600298521999,0.8937776785939826,0.5557457647040346,0.4551137022304143,0.90495693985906,0.9118675357451158,0.7454357855114596,0.0597303868945285,0.6422967602227488,1.033323193709345,0.0638696165810843,-0.1436038313332212,0.0286337796574862,0.7509515301983135,832.4542124542124,777.6556776556777,659.1941391941392,842.9304029304029,786.5201465201466,0.519775,-0.331726,0.808105,4.927216,-7.566528,0.194397,1.0,2.0,1.0,2.0,2.0,95.0,,323,RHC,Female,No,Right
3,3,2022-11-02 18:16:56.793,1.15530674707261,-0.2491940433607502,0.9998500283893854,1.4139146027948,0.9617493963030996,-0.2277653983364572,0.5121600298521999,1.11523676275941,0.5557457647040346,0.2496013055878207,0.90495693985906,0.913785315945782,0.7454357855114596,0.0730486458276991,0.6422967602227488,0.9904897420120536,0.0638696165810843,-0.3041737566109847,0.0286337796574862,0.6659215962568442,823.992673992674,774.0293040293041,552.8205128205128,817.1428571428571,822.7838827838829,0.516357,-0.3302,0.815308,4.98703,-4.889832,0.680389,1.0,1.0,1.0,2.0,1.0,95.0,,323,RHC,Female,No,Right
4,4,2022-11-02 18:16:57.793,0.9566306375812134,-0.4032549850886535,0.9998500283893854,0.7750903285278399,0.8248830574832515,-0.414509486705026,0.5121600298521999,0.5490484422839829,1.089369340821584,0.1934286170778206,0.90495693985906,0.9288403417492684,0.8421656717326541,0.0463809408471383,0.6422967602227488,0.7338454739290209,0.2048488979728429,-0.2078134975319317,0.0286337796574862,0.5293473230474959,824.3956043956044,786.5201465201466,583.8461538461538,799.4139194139194,729.3040293040293,0.498779,-0.339294,0.809753,2.108459,-6.130981,2.31781,1.0,1.0,1.0,2.0,1.0,95.0,,323,RHC,Female,No,Right
5,5,2022-11-02 18:16:58.795,0.918142316094461,-0.2296409272807406,0.9998500283893854,0.8488095182323836,0.9493028438233284,-0.116579030395818,0.5121600298521999,0.6902838875935956,1.141541387418161,0.2486432419074165,0.90495693985906,1.013278624114162,0.696538004134321,-0.1443399231318885,0.6422967602227488,0.7689703965402855,0.1652001107295168,-0.2385281122140764,0.0286337796574862,0.7473711499619807,822.3809523809524,779.2673992673992,666.0439560439561,818.7545787545788,663.6263736263736,0.511169,-0.335327,0.806519,3.484192,-3.484192,-0.949554,1.0,1.0,1.0,2.0,1.0,95.0,,323,RHC,Female,No,Right
6,6,2022-11-02 18:16:59.793,0.6596794118439171,-0.1581613360255587,0.9998500283893854,0.6224864114223132,0.2746525398836596,0.0601360866355625,0.5121600298521999,0.5695002360565221,0.5647699568985093,0.0702743548958713,0.90495693985906,0.8127207379685988,0.5170083748913586,-0.1463961729616388,0.6422967602227488,0.7064028273249807,0.0337884898367153,-0.3388501575885828,0.0286337796574862,0.6425281802584688,828.021978021978,786.9230769230769,580.2197802197802,821.5750915750916,848.974358974359,0.524231,-0.347839,0.796753,3.177643,-3.521576,-1.05423,1.0,1.0,1.0,2.0,1.0,85.0,,323,RHC,Female,No,Right
7,7,2022-11-02 18:17:00.800,0.5611855732881508,0.0120109327311828,0.9998500283893854,0.6002018084414775,0.5281841264209836,0.0247835061903788,0.5121600298521999,0.7301967898264584,0.5880003282766638,0.0589534596613526,0.90495693985906,0.8611830122423443,0.701941371851287,0.0086037302820705,0.6422967602227488,0.762489433237328,0.1389827124542737,-0.301881085936315,0.0286337796574862,0.5681929992056192,841.3186813186813,787.7289377289378,715.6043956043957,834.4688644688645,805.8608058608058,0.490234,-0.333984,0.801086,2.018738,-1.472931,-3.409424,1.0,1.0,1.0,2.0,1.0,85.0,,323,RHC,Female,No,Right
8,8,2022-11-02 18:17:01.798,0.4967174201027744,0.3788385710958213,0.9998500283893854,0.3576271528491951,0.3893675776479501,0.2579282031491928,0.5121600298521999,0.5949844062023628,0.7359734867813869,0.4577793553825513,0.90495693985906,0.8284485468997232,0.5213521108442216,0.1382136886361266,0.6422967602227488,0.7185547162676529,0.1427069651660954,-0.330353497142258,0.0286337796574862,0.5545709777223286,828.4249084249085,783.2967032967033,644.2857142857143,807.4725274725275,648.3150183150183,0.555054,-0.343567,0.788391,1.75705,-4.9646,0.224304,1.0,1.0,1.0,2.0,1.0,85.0,,323,RHC,Female,No,Right
9,9,2022-11-02 18:17:02.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,323,RHC,Female,No,Right
