,Unnamed: 0,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominance
17,17,2022-11-02 19:25:07.726,0.17709064,0.0,0.0,1.228401,0.3051715,0.0,0.0,0.82986903,0.7006925,0.0,0.0,0.54647934,0.47583163,0.0,0.0,0.6390429,0.4610613,0.0,0.0,0.4473839,804.65204,252.63736,684.17584,801.4286,886.8498,0.36663818359375,0.1954345703125,0.9608154296875,-9.76470947265625,-12.987213134765623,-30.66986083984375,1.0,1.0,2.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
18,18,2022-11-02 19:25:08.760,0.1459537,0.0,0.0,1.228401,0.25735977,0.0,0.0,0.82986903,0.66324836,0.0,0.0,0.54647934,0.4420637,0.0,0.0,0.6390429,0.59677243,0.0,0.0,0.4473839,788.93774,701.0989,834.87177,737.3626,632.1978,0.3343505859375,0.12677001953125,0.94757080078125,5.944061279296875,-3.312225341796875,13.017120361328123,1.0,1.0,2.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
19,19,2022-11-02 19:25:09.785,1.2959647,0.0,0.0,1.228401,0.9034897,0.0,0.0,0.82986903,0.77399325,0.0,0.0,0.54647934,0.5177916,0.0,0.0,0.6390429,-0.10342368,0.0,0.0,0.4473839,865.4945,817.5458,958.97437,881.2088,833.663,0.34356689453125,0.1361083984375,0.95159912109375,3.4393310546875,-0.79254150390625,4.747772216796875,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
20,20,2022-11-02 19:25:09.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,326,LHS,Male,Yes,Right
21,21,2022-11-02 19:25:10.791,1.3541659,0.0,0.0,1.228401,0.89117676,0.0,0.0,0.82986903,0.7221367,0.0,0.0,0.54647934,0.5209829,0.0,0.0,0.6390429,-0.14109428,0.0,0.0,0.4473839,810.696,567.72894,792.1612,793.36993,826.0073,0.29931640625,0.16217041015625,0.949951171875,4.628143310546875,-2.79632568359375,1.158905029296875,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
22,22,2022-11-02 19:25:11.818,0.78606576,0.0,0.0,1.228401,0.5008806,0.0,0.0,0.82986903,0.7033142,0.0,0.0,0.54647934,0.37857935,0.0,0.0,0.6390429,0.11191963,0.0,0.0,0.4473839,808.2784,570.14655,768.7912,876.3736,682.5641,0.287109375,0.20361328125,0.95123291015625,1.7645263671875,-4.284210205078125,-0.157012939453125,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
23,23,2022-11-02 19:25:12.821,0.3312245,0.0,0.0,1.228401,0.27929708,0.0,0.0,0.82986903,0.7674774,0.0,0.0,0.54647934,0.35375488,0.0,0.0,0.6390429,0.24829702,0.0,0.0,0.4473839,804.65204,682.5641,828.8278,806.6667,626.9597,0.27740478515625,0.193603515625,0.9580078125,3.30474853515625,-4.35150146484375,0.01495361328125,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
24,24,2022-11-02 19:25:13.827,0.28239298,0.0,0.0,1.228401,0.30199006,0.0,0.0,0.82986903,0.75623417,0.0,0.0,0.54647934,0.22077681,0.0,0.0,0.6390429,0.32695475,0.0,0.0,0.4473839,816.337,656.77655,885.64105,763.1502,750.65936,0.265625,0.1988525390625,0.969482421875,7.484283447265625,-3.33465576171875,2.026214599609375,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
25,25,2022-11-02 19:25:14.846,0.08177504,0.0,0.0,1.228401,0.08674182,0.0,0.0,0.82986903,0.51732206,0.0,0.0,0.54647934,0.33515126,0.0,0.0,0.6390429,0.27311963,0.0,0.0,0.4473839,777.25275,234.90843,610.0366,802.23444,834.0659,0.335205078125,0.2088623046875,0.920654296875,-2.893524169921875,-1.2261962890625,3.058013916015625,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
26,26,2022-11-02 19:25:15.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,326,LHS,Male,Yes,Right
27,27,2022-11-02 19:25:15.872,0.19807939,0.0,0.0,1.228401,-0.021073634,0.0,0.0,0.82986903,0.47772303,0.0,0.0,0.54647934,0.48623705,0.0,0.0,0.6390429,0.17419899,0.0,0.0,0.4473839,823.1868,715.2015,850.58606,815.12823,811.50183,0.20196533203125,0.33154296875,0.955322265625,8.7030029296875,1.487884521484375,2.691650390625,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
28,28,2022-11-02 19:25:16.878,0.5585543,0.0,0.0,1.4616005,0.13410999,0.0,0.0,1.443212,0.2962889,0.0,0.0,1.1101034,0.4940015,0.0,0.0,1.1276579,0.27315843,0.0,0.0,0.49477294,809.89014,397.28937,699.0842,734.94507,822.7839,0.23748779296875,0.24017333984375,0.9576416015625,-3.51409912109375,-4.538421630859375,-3.768310546875,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
29,29,2022-11-02 19:25:17.903,0.8989798,0.0,0.0,1.4991024,0.6350331,0.0,0.0,1.4121284,0.49461544,0.0,0.0,1.1508522,0.6466717,0.0,0.0,1.1055547,0.27436727,0.0,0.0,0.44578648,806.26373,374.72528,753.47986,722.0513,792.1612,0.24615478515625,0.2352294921875,0.96331787109375,4.687957763671875,-4.089813232421875,0.545806884765625,1.0,1.0,4.0,2.0,1.0,100.0,,326,LHS,Male,Yes,Right
