TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
43:39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,121,RHC,Male,Yes,Right
43:40.3,0,-0.38001415,0.9979122,0.9542695,0,-0.22376105,0.11902322,0.38352007,0,-0.28438482,0.21400951,0.40427047,0,0.31955415,0.28280178,0.75959903,0,0.11520764,0.074327834,0.60916203,1511.7949,1645.1648,791.75824,666.8498,826.8132,-0.046875,-0.101867676,1.015441895,1.764526367,-4.306640625,-5.510406494,1,4,1,1,1,100,,121,RHC,Male,Yes,Right
43:40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,121,RHC,Male,Yes,Right
43:41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,121,RHC,Male,Yes,Right
43:41.3,0,-0.339342,0.9979122,0.9542695,0,-0.29965556,0.11902322,0.38352007,0,-0.3818357,0.21400951,0.40427047,0,0.23550582,0.28280178,0.75959903,0,0.035813026,0.074327834,0.60916203,455.7143,1622.1978,1060.5128,785.7143,743.00366,-0.040222168,-0.10925293,1.018615723,3.364562988,-4.665527344,-2.265472412,1,4,1,1,2,100,,121,RHC,Male,Yes,Right
43:42.3,0,-2.3830657,0.9979122,0.9542695,0,-2.5668042,0.11902322,0.38352007,0,-1.6556534,0.21400951,0.40427047,0,-1.9410397,0.28280178,0.75959903,0,-2.0482547,0.074327834,0.60916203,0,1621.7949,919.0842,863.47986,791.3553,-0.020629883,-0.092773438,1.010803223,2.975769043,-9.398345947,-1.211242676,1,4,1,1,2,100,,121,RHC,Male,Yes,Right
43:43.3,0,-1.1346805,0.9979122,0.9542695,0,-1.0122243,0.11902322,0.38352007,0,-0.18726042,0.21400951,0.40427047,0,-0.426547,0.28280178,0.75959903,0,-0.5494941,0.074327834,0.60916203,456.52014,1622.1978,897.326,874.35895,840.9158,-0.027832031,-0.087585449,1.015991211,5.69732666,0.82244873,2.0262146,1,4,1,1,2,100,,121,RHC,Male,Yes,Right
43:44.4,0,-0.83416337,0.9979122,0.9542695,0,-0.71216345,0.11902322,0.38352007,0,-0.18726042,0.21400951,0.40427047,0,-0.12612556,0.28280178,0.75959903,0,-0.24923326,0.074327834,0.60916203,267.14285,1622.1978,887.6557,834.4689,805.05493,-0.074645996,-0.097900391,1.006408691,2.89352417,-2.684173584,-1.375732422,1,4,1,1,2,100,,121,RHC,Male,Yes,Right
43:45.4,0,-3.5921807,0.9979122,0.7602448,0,-3.5078626,0.11902322,0.539176,0,-3.3385108,0.21400951,0.79821074,0,-3.095105,0.28280178,0.9025919,0,-3.2577317,0.074327834,0.8086381,327.98535,1622.1978,904.9817,875.16486,805.8608,-0.067932129,-0.08984375,1.01751709,3.386993408,1.158905029,-1.644897461,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:46.4,0,-0.9405544,0.9979122,0.72924364,0,-0.7859559,0.11902322,0.17728412,0,0.23728372,0.21400951,0.8278188,0,-0.21477656,0.28280178,0.80608606,0,-0.33809412,0.074327834,0.6617184,52.783882,1621.7949,965.82416,857.03296,817.1429,-0.086791992,-0.074890137,1.042663574,7.917938232,-3.536529541,-1.712188721,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,121,RHC,Male,Yes,Right
