TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
13:25.9,0,11.788.032,0.9958656,0.3234933,0,0.9319492,-0.28221676,0.5463373,0,0.26548305,0.08756469,0.5464594,0,-0.15747775,0.016608015,0.67669755,0,-0.16117261,-0.15666741,0.897742,1.152.381,8.485.714,80.626.373,16.004.396,81.150.183,-0.090026855,0.042236328,10.167.236.328.125,2.213.134.765.625,-348.419.189.453.125,0.792541504,1,4,1,1,4,85,,204,LHC,Female,Yes,Right
13:26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:27.0,0,11.788.032,0.7437383,0.3234933,0,0.9319492,0.1842408,0.5463373,0,0.26548305,0.4923785,0.5464594,0,-0.15747775,0.117158234,0.67669755,0,-0.16117261,-0.09621898,0.897742,6.527.473,68.981.683,8.006.227,12.204.762,8.239.927,-0.087036133,0.0390625,101.904.296.875,399.261.474.609.375,-8.112.335.205.078.120,1.009.368.896.484.370,1,4,1,1,4,85,,204,LHC,Female,Yes,Right
13:27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:28.0,0,11.788.032,0.58277947,0.3234933,0,0.9319492,0.113643035,0.5463373,0,0.26548305,0.659977,0.5464594,0,-0.15747775,0.13735853,0.67669755,0,-0.16117261,-0.12541614,0.897742,12.829.304,75.106.226,7.623.443,45.168.497,69.626.373,-0.072937012,0.062072754,10.164.794.921.875,4.463.653.564.453.120,-593.658.447.265.625,0.919647217,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:29.0,0,11.788.032,0.7827377,0.3234933,0,0.9319492,0.40568024,0.5463373,0,0.26548305,0.6520676,0.5464594,0,-0.15747775,0.10451455,0.67669755,0,-0.16117261,-0.18004875,0.897742,74.179.486,75.509.155,7.554.945,88.967.035,5.552.381,-0.072998047,0.073730469,1.011.962.890.625,3.431.854.248.046.870,-560.760.498.046.875,0.680389404,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:30.0,0,0.37048078,0.28543416,0.3234933,0,-0.25461498,0.1760042,0.5463373,0,0.18193479,0.42737633,0.5464594,0,-0.095336676,-0.030855436,0.67669755,0,-0.48153594,-0.32375428,0.897742,85.139.197,7.289.011,7.619.414,9.356.044,6.571.795,-0.090576172,0.069519043,100.665.283.203.125,339.447.021.484.375,-4.403.839.111.328.120,0.747680664,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:31.0,0,0.27652058,0.23976682,0.3234933,0,-0.26414728,-0.20997238,0.5463373,0,0.1119688,0.27540195,0.5464594,0,-0.17238463,-0.06703548,0.67669755,0,-0.47482225,-0.55271137,0.897742,2.981.685,752.674,76.919.415,39.446.887,6.390.476,-0.09362793,0.073913574,1.003.173.828.125,3.686.065.673.828.120,-4.104.766.845.703.120,-0.373840332,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:32.1,0,0.07317313,0.1834086,0.3234933,0,-0.09951398,-0.07951083,0.5463373,0,0.092813715,0.406774,0.5464594,0,-0.23808339,-0.11531611,0.67669755,0,-0.44626626,-0.5182376,0.897742,0,79.538.464,7.776.557,7.897.436,52.179.486,-0.071411133,0.092468262,10.152.587.890.625,2.878.570.556.640.620,-447.113.037.109.375,0.747680664,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:33.1,0,0.35421327,0.1790698,0.3234933,0,0.1747246,0.13755128,0.5463373,0,0.4279108,0.48948866,0.5464594,0,-0.14895992,-0.11021421,0.67669755,0,-0.42486218,-0.5347228,0.897742,1.418.315,79.336.993,78.531.134,15.754.579,64.992.676,-0.086914063,0.065734863,101.123.046.875,330.474.853.515.625,-562.255.859.375,-2.011.260.986.328.120,1,4,1,1,4,85,,204,LHC,Female,Yes,Right
13:33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
